Id,WofBest,RmseBest,Efficiency,Global_WaterBalance,Global_WaterBalance_NormPr,ΔT_Average,∑∑ΔSink,∑ΔQ_Bot,SwcRoots,iNonConverge,ΔRunTimeHypix
1.0,0.012768834050842788,0.012768834050842788,277.0,0.5070908114989265,0.05296600894056535,3548.0,485.1125423885961,461.0124723756837,344.93778510731323,0.0,7497.863
2.0,0.010649803363549983,0.010649803363549983,263.0,0.5699679722727637,0.05953524657781375,3573.0,496.61761223227455,454.65076996932135,336.5993329349236,0.0,12112.528
3.0,0.010649803363549983,0.010649803363549983,263.0,0.5699679722727637,0.05953524657781375,3573.0,496.61761223227455,454.65076996932135,336.5993329349236,0.0,15508.648
4.0,0.010382870652831343,0.010382870652831343,265.0,0.647441061477025,0.06762610349225573,3566.0,480.23994514818463,462.44702635113924,336.26159497404416,0.0,18437.048
5.0,0.010382870652831343,0.010382870652831343,265.0,0.647441061477025,0.06762610349225573,3566.0,480.23994514818463,462.44702635113924,336.26159497404416,0.0,21528.629
6.0,0.009946921999384344,0.009946921999384344,266.0,0.6445466865974367,0.06732342792250229,3562.0,482.0086921204579,460.8148478718828,336.61895433489116,0.0,24526.395
7.0,0.009946921999384344,0.009946921999384344,266.0,0.6445466865974367,0.06732342792250229,3562.0,482.0086921204579,460.8148478718828,336.61895433489116,0.0,27465.986
8.0,0.009569502764350798,0.009569502764350798,261.0,0.6443515890698563,0.06730349202518918,3569.0,482.41376915667155,461.1459834404154,333.62447649229097,0.0,30618.767
9.0,0.009569502764350798,0.009569502764350798,261.0,0.6443515890698563,0.06730349202518918,3569.0,482.41376915667155,461.1459834404154,333.62447649229097,0.0,33335.932
10.0,0.009463256209985116,0.009463256209985116,260.0,0.6440335702323523,0.06774899385122413,3572.0,459.72252242293956,477.8746906715571,333.6391748358069,0.0,35485.462
